03:10:11.552 INFO  o.o.b.s.i.n.t.SoulissTypicals[:61]- hashTableAddressToTypicals <-- [key: 49980 - value: org.openhab.binding.souliss.internal.network.typicals.SoulissTServiceNODE_HEALTY@2060b4]
03:10:11.554 INFO  o.o.b.s.i.n.t.SoulissTypicals[:51]- Add Item: HEALTHNodo6_GF_Servizio - Typ: 98, Node: 6, Slot: 998
03:10:11.556 INFO  o.o.b.s.i.n.t.SoulissTypicals[:55]- hashTableItemToAddress <-- [key: HEALTHNodo6_GF_Servizio - value: 6 - Slot 998]
03:10:11.559 INFO  o.o.b.s.i.n.t.SoulissTypicals[:61]- hashTableAddressToTypicals <-- [key: 69980 - value: org.openhab.binding.souliss.internal.network.typicals.SoulissTServiceNODE_HEALTY@7b3731]
03:10:11.561 INFO  o.o.b.s.i.n.t.SoulissTypicals[:51]- Add Item: HEALTHNodo5_GF_Servizio - Typ: 98, Node: 5, Slot: 998
03:10:11.563 INFO  o.o.b.s.i.n.t.SoulissTypicals[:55]- hashTableItemToAddress <-- [key: HEALTHNodo5_GF_Servizio - value: 5 - Slot 998]
03:10:11.565 INFO  o.o.b.s.i.n.t.SoulissTypicals[:61]- hashTableAddressToTypicals <-- [key: 59980 - value: org.openhab.binding.souliss.internal.network.typicals.SoulissTServiceNODE_HEALTY@10b683b]
03:10:11.568 INFO  o.o.b.s.i.n.t.SoulissTypicals[:51]- Add Item: TIMESTAMP_Nodo1_GF_Servizio - Typ: 99, Node: 1, Slot: 999
03:10:11.570 INFO  o.o.b.s.i.n.t.SoulissTypicals[:55]- hashTableItemToAddress <-- [key: TIMESTAMP_Nodo1_GF_Servizio - value: 1 - Slot 999]
03:10:11.572 INFO  o.o.b.s.i.n.t.SoulissTypicals[:61]- hashTableAddressToTypicals <-- [key: 19990 - value: org.openhab.binding.souliss.internal.network.typicals.SoulissTServiceNODE_TIMESTAMP@b7f908]
03:10:11.575 INFO  o.o.b.s.i.n.t.SoulissTypicals[:51]- Add Item: TIMESTAMP_Nodo2_GF_Servizio - Typ: 99, Node: 2, Slot: 999
03:10:11.577 INFO  o.o.b.s.i.n.t.SoulissTypicals[:55]- hashTableItemToAddress <-- [key: TIMESTAMP_Nodo2_GF_Servizio - value: 2 - Slot 999]
03:10:11.578 INFO  o.o.b.s.i.n.t.SoulissTypicals[:61]- hashTableAddressToTypicals <-- [key: 29990 - value: org.openhab.binding.souliss.internal.network.typicals.SoulissTServiceNODE_TIMESTAMP@1cb02aa]
03:10:11.581 INFO  o.o.b.s.i.n.t.SoulissTypicals[:51]- Add Item: TIMESTAMP_Nodo3_GF_Servizio - Typ: 99, Node: 3, Slot: 999
03:10:11.583 INFO  o.o.b.s.i.n.t.SoulissTypicals[:55]- hashTableItemToAddress <-- [key: TIMESTAMP_Nodo3_GF_Servizio - value: 3 - Slot 999]
